,YEAR,MONTH,DAY,HOUR
75203,2021,2,22,13
75204,2021,2,22,13
75205,2021,2,22,14
75206,2021,2,22,14
75207,2021,2,22,14
75208,2021,2,22,14
75209,2021,2,22,14
75210,2021,2,22,15
75211,2021,2,22,15
75212,2021,2,22,15
75213,2021,2,22,15
75214,2021,2,22,15
75215,2021,2,22,16
75216,2021,2,22,16
75217,2021,2,22,16
75218,2021,2,22,8
75219,2021,2,22,8
75220,2021,2,22,8
75221,2021,2,22,8
75222,2021,2,22,8
75223,2021,2,22,8
75224,2021,2,22,8
75225,2021,2,22,8
75226,2021,2,22,8
75227,2021,2,22,8
75228,2021,2,22,8
75229,2021,2,22,8
75230,2021,2,22,8
75231,2021,2,22,8
75232,2021,2,22,8
75233,2021,2,22,8
75234,2021,2,22,8
75235,2021,2,22,8
75236,2021,2,22,8
75237,2021,2,22,8
75238,2021,2,22,8
75239,2021,2,22,8
75240,2021,2,22,8
75241,2021,2,22,8
75242,2021,2,22,8
75243,2021,2,22,8
75244,2021,2,22,8
75245,2021,2,22,8
75246,2021,2,22,8
75247,2021,2,22,8
75248,2021,2,22,8
75249,2021,2,22,8
75250,2021,2,22,8
75251,2021,2,22,8
75252,2021,2,22,8
75253,2021,2,22,8
75254,2021,2,22,8
75255,2021,2,22,8
75256,2021,2,22,8
75257,2021,2,22,8
75258,2021,2,22,8
75259,2021,2,22,8
75260,2021,2,22,8
75261,2021,2,22,8
75262,2021,2,22,8
75263,2021,2,22,8
75264,2021,2,22,8
75265,2021,2,22,8
75266,2021,2,22,8
75267,2021,2,22,8
75268,2021,2,22,8
75269,2021,2,22,8
75270,2021,2,22,8
75271,2021,2,22,8
75272,2021,2,22,8
75273,2021,2,22,8
75274,2021,2,22,8
75275,2021,2,22,8
75276,2021,2,22,8
75277,2021,2,22,8
75278,2021,2,22,8
75279,2021,2,22,8
75280,2021,2,22,8
75281,2021,2,22,8
75282,2021,2,22,8
75283,2021,2,22,8
75284,2021,2,22,8
75285,2021,2,22,9
75286,2021,2,22,9
75287,2021,2,22,9
75288,2021,2,22,9
75289,2021,2,22,9
75290,2021,2,22,9
75291,2021,2,22,9
75292,2021,2,22,9
75293,2021,2,22,9
75294,2021,2,22,9
75295,2021,2,22,9
75296,2021,2,22,9
75297,2021,2,22,9
75298,2021,2,22,9
75299,2021,2,22,9
75300,2021,2,22,9
75301,2021,2,22,9
75302,2021,2,22,9
75303,2021,2,22,9
75304,2021,2,22,9
75305,2021,2,22,9
75306,2021,2,22,9
75307,2021,2,22,9
75308,2021,2,22,9
75309,2021,2,22,9
75310,2021,2,22,9
75311,2021,2,22,9
75312,2021,2,22,9
75313,2021,2,22,9
75314,2021,2,22,9
75315,2021,2,22,9
75316,2021,2,22,9
75317,2021,2,22,9
75318,2021,2,22,9
75319,2021,2,22,9
75320,2021,2,22,9
75321,2021,2,22,9
75322,2021,2,22,9
75323,2021,2,22,9
75324,2021,2,22,9
75325,2021,2,22,9
75326,2021,2,22,9
75327,2021,2,22,9
75328,2021,2,22,9
75329,2021,2,22,9
75330,2021,2,22,9
75331,2021,2,22,9
75332,2021,2,22,9
75333,2021,2,22,9
75334,2021,2,22,9
75335,2021,2,22,9
75336,2021,2,22,9
75337,2021,2,22,9
75338,2021,2,22,10
75339,2021,2,22,10
75340,2021,2,22,10
75341,2021,2,22,10
75342,2021,2,22,10
75343,2021,2,22,10
75344,2021,2,22,10
75345,2021,2,22,10
75346,2021,2,22,10
75347,2021,2,22,10
75348,2021,2,22,10
75349,2021,2,22,10
75350,2021,2,22,10
75351,2021,2,22,10
75352,2021,2,22,10
75353,2021,2,22,10
75354,2021,2,22,10
75355,2021,2,22,10
75356,2021,2,22,10
75357,2021,2,22,10
75358,2021,2,22,10
75359,2021,2,22,10
75360,2021,2,22,10
75361,2021,2,22,10
75362,2021,2,22,10
75363,2021,2,22,10
75364,2021,2,22,10
75365,2021,2,22,10
75366,2021,2,22,10
75367,2021,2,22,10
75368,2021,2,22,10
75369,2021,2,22,10
75370,2021,2,22,10
75372,2021,2,22,11
75373,2021,2,22,11
75374,2021,2,22,11
75375,2021,2,22,11
75376,2021,2,22,11
75377,2021,2,22,11
75378,2021,2,22,11
75379,2021,2,22,11
75380,2021,2,22,11
75381,2021,2,22,11
75382,2021,2,22,11
75383,2021,2,22,11
75384,2021,2,22,12
75385,2021,2,22,12
75386,2021,2,22,12
75387,2021,2,22,12
75388,2021,2,22,12
75389,2021,2,22,12
75390,2021,2,22,12
75391,2021,2,22,12
75392,2021,2,22,12
75393,2021,2,22,12
75394,2021,2,22,12
75395,2021,2,22,12
75396,2021,2,22,12
75397,2021,2,22,12
75398,2021,2,22,12
75399,2021,2,22,13
75400,2021,2,22,13
75401,2021,2,22,13
75402,2021,2,22,13
75403,2021,2,22,13
75404,2021,2,22,13
75405,2021,2,22,13
75406,2021,2,22,13
75407,2021,2,22,13
75408,2021,2,22,13
75409,2021,2,22,13
75410,2021,2,22,13
75411,2021,2,22,13
75412,2021,2,22,13
75413,2021,2,22,14
75414,2021,2,22,14
75415,2021,2,22,14
75416,2021,2,22,14
75417,2021,2,22,14
75418,2021,2,22,14
75419,2021,2,22,14
75420,2021,2,22,14
75421,2021,2,22,14
75422,2021,2,22,14
75423,2021,2,22,14
75424,2021,2,22,14
75425,2021,2,22,14
75426,2021,2,22,14
75427,2021,2,22,14
75428,2021,2,22,14
75429,2021,2,22,14
75430,2021,2,22,14
75431,2021,2,22,14
75432,2021,2,22,14
75433,2021,2,22,14
75434,2021,2,22,15
75435,2021,2,22,15
75436,2021,2,22,15
75437,2021,2,22,15
75438,2021,2,22,15
75439,2021,2,22,15
75440,2021,2,22,15
75441,2021,2,22,15
75442,2021,2,22,15
75443,2021,2,22,15
75444,2021,2,22,15
75445,2021,2,22,15
75446,2021,2,22,15
75447,2021,2,22,15
75448,2021,2,22,15
75449,2021,2,22,16
75450,2021,2,22,16
75451,2021,2,22,16
75452,2021,2,22,16
75453,2021,2,22,16
75454,2021,2,22,16
75455,2021,2,22,16
75456,2021,2,22,16
75457,2021,2,22,16
75458,2021,2,22,16
75459,2021,2,22,14
75460,2021,2,23,8
75461,2021,2,23,8
75462,2021,2,23,8
75463,2021,2,23,8
75464,2021,2,23,8
75465,2021,2,23,8
75466,2021,2,23,8
75467,2021,2,23,8
75468,2021,2,23,8
75469,2021,2,23,8
75470,2021,2,23,8
75471,2021,2,23,8
75472,2021,2,23,8
75473,2021,2,23,8
75474,2021,2,23,8
75475,2021,2,23,8
75476,2021,2,23,8
75477,2021,2,23,8
75478,2021,2,23,8
75479,2021,2,23,8
75480,2021,2,23,8
75481,2021,2,23,8
75482,2021,2,23,8
75483,2021,2,23,8
75484,2021,2,23,8
75485,2021,2,23,8
75486,2021,2,23,8
75487,2021,2,23,8
75488,2021,2,23,8
75489,2021,2,23,8
75490,2021,2,23,8
75491,2021,2,23,8
75492,2021,2,23,8
75493,2021,2,23,8
75497,2021,2,23,9
75498,2021,2,23,9
75499,2021,2,23,9
75500,2021,2,23,9
75501,2021,2,23,9
75502,2021,2,23,9
75503,2021,2,23,9
75504,2021,2,23,9
75505,2021,2,23,9
75506,2021,2,23,9
75507,2021,2,23,9
75508,2021,2,23,9
75509,2021,2,23,9
75510,2021,2,23,9
75511,2021,2,23,9
75512,2021,2,23,9
75513,2021,2,23,9
75514,2021,2,23,9
75515,2021,2,23,9
75516,2021,2,23,9
75517,2021,2,23,9
75518,2021,2,23,9
75519,2021,2,23,9
75520,2021,2,23,9
75521,2021,2,23,9
75522,2021,2,23,9
75523,2021,2,23,9
75524,2021,2,23,9
75525,2021,2,23,9
75526,2021,2,23,9
75527,2021,2,23,9
75528,2021,2,23,9
75529,2021,2,23,9
75530,2021,2,23,9
75531,2021,2,23,9
75532,2021,2,23,9
75533,2021,2,23,9
75534,2021,2,23,9
75535,2021,2,23,9
75536,2021,2,23,9
75537,2021,2,23,9
75538,2021,2,23,9
75539,2021,2,23,9
75540,2021,2,23,9
75541,2021,2,23,9
75542,2021,2,23,10
75543,2021,2,23,10
75544,2021,2,23,10
75545,2021,2,23,10
75546,2021,2,23,10
75547,2021,2,23,10
75548,2021,2,23,10
75549,2021,2,23,10
75550,2021,2,23,10
75551,2021,2,23,10
75552,2021,2,23,10
75553,2021,2,23,10
75554,2021,2,23,10
75555,2021,2,23,10
75556,2021,2,23,10
75557,2021,2,23,10
75558,2021,2,23,10
75559,2021,2,23,10
75560,2021,2,23,10
75561,2021,2,23,10
75562,2021,2,23,10
75563,2021,2,23,11
75564,2021,2,23,11
75565,2021,2,23,11
75566,2021,2,23,11
75567,2021,2,23,11
75568,2021,2,23,11
75569,2021,2,23,11
75570,2021,2,23,11
75571,2021,2,23,11
75572,2021,2,23,11
75573,2021,2,23,11
75574,2021,2,23,11
75575,2021,2,23,11
75576,2021,2,23,11
75577,2021,2,23,11
75578,2021,2,23,11
75579,2021,2,23,11
75580,2021,2,23,11
75581,2021,2,23,11
75582,2021,2,23,11
75583,2021,2,23,11
75584,2021,2,23,11
75585,2021,2,23,11
75586,2021,2,23,12
75587,2021,2,23,12
75588,2021,2,23,12
75589,2021,2,23,12
75590,2021,2,23,12
75591,2021,2,23,12
75592,2021,2,23,12
75593,2021,2,23,12
75594,2021,2,23,12
75595,2021,2,23,12
75596,2021,2,23,12
75597,2021,2,23,12
75598,2021,2,23,12
75599,2021,2,23,12
75600,2021,2,23,12
75601,2021,2,23,12
75602,2021,2,23,13
75603,2021,2,23,13
75604,2021,2,23,13
75605,2021,2,23,13
75606,2021,2,23,13
75607,2021,2,23,13
75608,2021,2,23,13
75609,2021,2,23,13
75610,2021,2,23,14
75611,2021,2,23,14
75612,2021,2,23,14
75613,2021,2,23,14
75614,2021,2,23,14
75615,2021,2,23,14
75616,2021,2,23,14
75617,2021,2,23,14
75618,2021,2,23,14
75619,2021,2,23,14
75620,2021,2,23,14
75621,2021,2,23,14
75622,2021,2,23,14
75623,2021,2,23,14
75624,2021,2,23,14
75625,2021,2,23,14
75626,2021,2,23,14
75627,2021,2,23,14
75628,2021,2,23,14
75629,2021,2,23,14
75630,2021,2,23,15
75631,2021,2,23,15
75632,2021,2,23,15
75633,2021,2,23,15
75634,2021,2,23,15
75635,2021,2,23,15
75636,2021,2,23,15
75637,2021,2,23,15
75638,2021,2,23,15
75639,2021,2,23,15
75640,2021,2,23,15
75641,2021,2,23,15
75642,2021,2,23,15
75643,2021,2,23,15
75644,2021,2,23,15
75645,2021,2,23,15
75646,2021,2,23,15
75647,2021,2,23,15
75648,2021,2,23,15
75649,2021,2,23,15
75650,2021,2,23,15
75651,2021,2,23,15
75652,2021,2,23,15
75653,2021,2,23,15
75654,2021,2,23,16
75655,2021,2,23,16
75656,2021,2,23,16
75657,2021,2,23,16
75658,2021,2,23,16
75659,2021,2,23,16
75660,2021,2,23,16
75661,2021,2,23,16
75662,2021,2,23,16
75663,2021,2,23,16
75664,2021,2,23,16
75665,2021,2,23,16
75666,2021,2,23,8
75667,2021,2,23,8
75668,2021,2,23,8
75669,2021,2,23,8
75670,2021,2,23,9
75671,2021,2,23,9
75672,2021,2,23,9
75673,2021,2,23,9
75674,2021,2,23,9
75675,2021,2,23,9
75676,2021,2,23,9
75677,2021,2,23,9
75678,2021,2,23,9
75679,2021,2,23,9
75680,2021,2,23,9
75681,2021,2,23,9
75682,2021,2,23,9
75683,2021,2,23,9
75684,2021,2,23,9
75685,2021,2,23,9
75686,2021,2,23,9
75687,2021,2,23,9
75688,2021,2,23,9
75689,2021,2,23,9
75690,2021,2,23,9
75691,2021,2,23,9
75692,2021,2,23,10
75693,2021,2,23,10
75694,2021,2,23,10
75695,2021,2,23,10
75696,2021,2,23,10
75697,2021,2,23,10
75698,2021,2,23,10
75699,2021,2,23,10
75700,2021,2,23,10
75701,2021,2,23,11
75702,2021,2,23,11
75703,2021,2,23,11
75704,2021,2,23,11
75705,2021,2,23,11
75706,2021,2,23,12
75707,2021,2,23,12
75708,2021,2,23,13
75709,2021,2,23,13
75710,2021,2,23,13
75711,2021,2,23,14
75712,2021,2,23,14
75713,2021,2,23,15
75714,2021,2,23,15
75715,2021,2,23,15
75716,2021,2,23,15
75717,2021,2,23,15
75718,2021,2,23,15
75719,2021,2,23,15
75720,2021,2,23,15
75721,2021,2,23,15
75722,2021,2,23,15
75723,2021,2,23,15
75724,2021,2,23,15
75725,2021,2,23,15
75726,2021,2,23,15
75727,2021,2,23,15
75728,2021,2,23,16
75729,2021,2,23,16
75730,2021,2,23,16
75731,2021,2,23,16
75732,2021,2,23,16
75733,2021,2,23,8
75734,2021,2,23,8
75735,2021,2,23,8
75736,2021,2,23,8
75737,2021,2,23,8
75738,2021,2,23,8
75739,2021,2,23,8
75740,2021,2,23,8
75741,2021,2,23,8
75742,2021,2,23,8
75743,2021,2,23,8
75744,2021,2,23,8
75745,2021,2,23,8
75746,2021,2,23,8
75747,2021,2,23,8
75748,2021,2,23,8
75749,2021,2,23,8
75750,2021,2,23,8
75751,2021,2,23,8
75752,2021,2,23,8
75753,2021,2,23,8
75754,2021,2,23,8
75757,2021,2,23,9
75758,2021,2,23,9
75759,2021,2,23,9
75760,2021,2,23,9
75761,2021,2,23,9
75762,2021,2,23,9
75763,2021,2,23,9
75764,2021,2,23,9
75765,2021,2,23,9
75766,2021,2,23,9
75767,2021,2,23,9
75768,2021,2,23,9
75769,2021,2,23,9
75770,2021,2,23,9
75771,2021,2,23,9
75772,2021,2,23,9
75773,2021,2,23,9
75774,2021,2,23,9
75775,2021,2,23,9
75776,2021,2,23,9
75777,2021,2,23,9
75778,2021,2,23,9
75779,2021,2,23,9
75780,2021,2,23,9
75781,2021,2,23,9
75782,2021,2,23,9
75783,2021,2,23,9
75784,2021,2,23,9
75785,2021,2,23,9
75786,2021,2,23,9
75787,2021,2,23,9
75788,2021,2,23,10
75789,2021,2,23,10
75790,2021,2,23,10
75791,2021,2,23,10
75792,2021,2,23,10
75793,2021,2,23,10
75794,2021,2,23,10
75795,2021,2,23,10
75796,2021,2,23,10
75797,2021,2,23,10
75798,2021,2,23,10
75799,2021,2,23,11
75800,2021,2,23,11
75801,2021,2,23,11
75802,2021,2,23,11
75803,2021,2,23,11
75804,2021,2,23,11
75805,2021,2,23,11
75806,2021,2,23,11
75807,2021,2,23,11
75808,2021,2,23,11
75809,2021,2,23,11
75810,2021,2,23,11
75811,2021,2,23,11
75812,2021,2,23,11
75813,2021,2,23,11
75814,2021,2,23,11
75815,2021,2,23,11
75816,2021,2,23,11
75817,2021,2,23,11
75818,2021,2,23,11
75819,2021,2,23,11
75820,2021,2,23,11
75821,2021,2,23,11
75822,2021,2,23,11
75823,2021,2,23,11
75824,2021,2,23,11
75825,2021,2,23,12
75826,2021,2,23,12
75827,2021,2,23,12
75828,2021,2,23,12
75829,2021,2,23,12
75830,2021,2,23,12
75831,2021,2,23,12
75832,2021,2,23,12
75833,2021,2,23,12
75834,2021,2,23,12
75835,2021,2,23,12
75836,2021,2,23,12
75837,2021,2,23,12
75838,2021,2,23,12
75839,2021,2,23,12
75840,2021,2,23,12
75841,2021,2,23,12
75842,2021,2,23,12
75843,2021,2,23,12
75844,2021,2,23,12
75845,2021,2,23,13
75846,2021,2,23,13
75847,2021,2,23,13
75848,2021,2,23,13
75849,2021,2,23,13
75850,2021,2,23,14
75851,2021,2,23,14
75852,2021,2,23,14
75853,2021,2,23,14
75854,2021,2,23,14
75855,2021,2,23,14
75856,2021,2,23,14
75857,2021,2,23,14
75858,2021,2,23,14
75859,2021,2,23,14
75860,2021,2,23,14
75861,2021,2,23,14
75862,2021,2,23,14
75863,2021,2,23,14
75864,2021,2,23,14
75865,2021,2,23,14
75866,2021,2,23,15
75867,2021,2,23,15
75868,2021,2,23,15
75869,2021,2,23,15
75870,2021,2,23,15
75871,2021,2,23,15
75872,2021,2,23,15
75873,2021,2,23,15
75874,2021,2,23,15
75875,2021,2,23,15
75876,2021,2,23,15
75877,2021,2,23,16
75878,2021,2,23,16
75879,2021,2,23,16
75880,2021,2,23,16
75881,2021,2,23,9
75882,2021,2,23,11
75883,2021,2,23,12
75884,2021,2,23,16
75885,2021,2,23,8
75886,2021,2,23,8
75887,2021,2,23,8
75888,2021,2,23,8
75889,2021,2,23,8
75890,2021,2,23,8
75892,2021,2,23,9
75893,2021,2,23,9
75894,2021,2,23,9
75895,2021,2,23,9
75896,2021,2,23,9
75897,2021,2,23,10
75898,2021,2,23,10
75899,2021,2,23,10
75900,2021,2,23,10
75901,2021,2,23,10
75902,2021,2,23,11
75903,2021,2,23,11
75904,2021,2,23,11
75905,2021,2,23,11
75906,2021,2,23,12
75907,2021,2,23,12
75908,2021,2,23,12
75909,2021,2,23,13
75910,2021,2,23,13
75911,2021,2,23,13
75912,2021,2,23,13
75913,2021,2,23,14
75914,2021,2,23,14
75915,2021,2,23,14
75916,2021,2,23,15
75917,2021,2,23,15
75918,2021,2,23,15
75919,2021,2,23,15
75920,2021,2,23,16
75921,2021,2,23,16
75922,2021,2,23,16
75923,2021,2,23,16
75924,2021,2,23,16
75925,2021,2,23,8
75926,2021,2,23,8
75927,2021,2,23,8
75928,2021,2,23,8
75929,2021,2,23,8
75930,2021,2,23,8
75931,2021,2,23,8
75932,2021,2,23,8
75933,2021,2,23,8
75934,2021,2,23,8
75935,2021,2,23,8
75936,2021,2,23,8
75937,2021,2,23,8
75938,2021,2,23,8
75939,2021,2,23,8
75940,2021,2,23,8
75941,2021,2,23,8
75942,2021,2,23,8
75943,2021,2,23,8
75944,2021,2,23,8
75945,2021,2,23,8
75946,2021,2,23,8
75947,2021,2,23,8
75948,2021,2,23,8
75949,2021,2,23,8
75950,2021,2,23,8
75951,2021,2,23,8
75952,2021,2,23,8
75955,2021,2,23,9
75956,2021,2,23,9
75957,2021,2,23,9
75958,2021,2,23,9
75959,2021,2,23,9
75960,2021,2,23,9
75961,2021,2,23,9
75962,2021,2,23,9
75963,2021,2,23,9
75964,2021,2,23,9
75965,2021,2,23,9
75966,2021,2,23,9
75967,2021,2,23,9
75968,2021,2,23,9
75969,2021,2,23,9
75970,2021,2,23,9
75971,2021,2,23,9
75972,2021,2,23,9
75973,2021,2,23,9
75974,2021,2,23,9
75975,2021,2,23,9
75976,2021,2,23,9
75977,2021,2,23,9
75978,2021,2,23,9
75979,2021,2,23,9
75980,2021,2,23,9
75981,2021,2,23,9
75982,2021,2,23,9
75983,2021,2,23,9
75984,2021,2,23,9
75985,2021,2,23,9
75986,2021,2,23,9
75987,2021,2,23,9
75988,2021,2,23,9
75989,2021,2,23,9
75990,2021,2,23,9
75991,2021,2,23,9
75992,2021,2,23,9
75993,2021,2,23,9
75994,2021,2,23,10
75995,2021,2,23,10
75996,2021,2,23,10
75997,2021,2,23,10
75998,2021,2,23,10
75999,2021,2,23,10
76000,2021,2,23,10
76001,2021,2,23,10
76002,2021,2,23,10
76003,2021,2,23,10
76004,2021,2,23,10
76005,2021,2,23,10
76006,2021,2,23,10
76007,2021,2,23,10
76008,2021,2,23,10
76009,2021,2,23,10
76010,2021,2,23,10
76011,2021,2,23,10
76012,2021,2,23,10
76013,2021,2,23,10
76014,2021,2,23,10
76015,2021,2,23,10
76016,2021,2,23,11
76017,2021,2,23,11
76018,2021,2,23,11
76019,2021,2,23,11
76020,2021,2,23,11
76021,2021,2,23,11
76022,2021,2,23,11
76023,2021,2,23,11
76024,2021,2,23,11
76025,2021,2,23,11
76026,2021,2,23,11
76027,2021,2,23,11
76028,2021,2,23,11
76029,2021,2,23,11
76030,2021,2,23,11
76031,2021,2,23,11
76032,2021,2,23,11
76033,2021,2,23,11
76034,2021,2,23,11
76035,2021,2,23,12
76036,2021,2,23,12
76037,2021,2,23,12
76038,2021,2,23,12
76039,2021,2,23,12
76040,2021,2,23,12
76041,2021,2,23,12
76042,2021,2,23,12
76043,2021,2,23,12
76044,2021,2,23,12
76045,2021,2,23,12
76046,2021,2,23,13
76047,2021,2,23,13
76048,2021,2,23,13
76049,2021,2,23,13
76050,2021,2,23,13
76051,2021,2,23,13
76052,2021,2,23,13
76053,2021,2,23,14
76054,2021,2,23,14
76055,2021,2,23,14
76056,2021,2,23,14
76057,2021,2,23,14
76058,2021,2,23,14
76059,2021,2,23,14
76060,2021,2,23,14
76061,2021,2,23,14
76062,2021,2,23,14
76063,2021,2,23,14
76064,2021,2,23,14
76065,2021,2,23,14
76066,2021,2,23,15
76067,2021,2,23,15
76068,2021,2,23,15
76069,2021,2,23,15
76070,2021,2,23,15
76071,2021,2,23,15
76072,2021,2,23,15
76073,2021,2,23,15
76074,2021,2,23,15
76075,2021,2,23,15
76076,2021,2,23,15
76077,2021,2,23,15
76078,2021,2,23,15
76079,2021,2,23,15
76080,2021,2,23,15
76081,2021,2,23,15
76082,2021,2,23,15
76083,2021,2,23,15
76084,2021,2,23,15
76085,2021,2,23,15
76086,2021,2,23,15
76087,2021,2,23,15
76088,2021,2,23,15
76089,2021,2,23,15
76090,2021,2,23,16
76091,2021,2,23,16
76092,2021,2,23,16
76093,2021,2,23,16
76094,2021,2,23,16
76095,2021,2,23,16
76096,2021,2,23,16
76097,2021,2,23,16
76098,2021,2,23,16
76099,2021,2,23,16
76100,2021,2,23,16
76101,2021,2,23,9
76102,2021,2,24,8
76103,2021,2,24,8
76104,2021,2,24,8
76105,2021,2,24,8
76106,2021,2,24,8
76107,2021,2,24,8
76108,2021,2,24,8
76109,2021,2,24,8
76110,2021,2,24,8
76111,2021,2,24,8
76112,2021,2,24,8
76113,2021,2,24,8
76114,2021,2,24,8
76115,2021,2,24,8
76116,2021,2,24,8
76117,2021,2,24,8
76118,2021,2,24,8
76119,2021,2,24,8
76120,2021,2,24,8
76121,2021,2,24,8
76122,2021,2,24,8
76123,2021,2,24,8
76124,2021,2,24,8
76125,2021,2,24,8
76126,2021,2,24,8
76127,2021,2,24,8
76128,2021,2,24,8
76129,2021,2,24,8
76130,2021,2,24,8
76131,2021,2,24,9
76132,2021,2,24,9
76133,2021,2,24,9
76134,2021,2,24,9
76135,2021,2,24,9
76136,2021,2,24,9
76137,2021,2,24,9
76138,2021,2,24,9
76139,2021,2,24,9
76140,2021,2,24,9
76141,2021,2,24,9
76142,2021,2,24,9
76143,2021,2,24,9
76144,2021,2,24,9
76145,2021,2,24,9
76146,2021,2,24,9
76147,2021,2,24,9
76148,2021,2,24,9
76149,2021,2,24,9
76150,2021,2,24,9
76151,2021,2,24,9
76152,2021,2,24,9
76153,2021,2,24,9
76154,2021,2,24,9
76155,2021,2,24,9
76156,2021,2,24,9
76157,2021,2,24,9
76158,2021,2,24,9
76159,2021,2,24,9
76160,2021,2,24,9
76161,2021,2,24,9
76162,2021,2,24,9
76163,2021,2,24,9
76164,2021,2,24,9
76165,2021,2,24,9
76166,2021,2,24,9
76167,2021,2,24,9
76168,2021,2,24,9
76169,2021,2,24,10
76170,2021,2,24,10
76171,2021,2,24,10
76172,2021,2,24,10
76173,2021,2,24,10
76174,2021,2,24,10
76175,2021,2,24,10
76176,2021,2,24,10
76177,2021,2,24,10
76178,2021,2,24,10
76179,2021,2,24,10
76180,2021,2,24,10
76181,2021,2,24,10
76182,2021,2,24,10
76183,2021,2,24,10
76184,2021,2,24,10
76185,2021,2,24,10
76186,2021,2,24,10
76187,2021,2,24,10
76188,2021,2,24,10
76189,2021,2,24,10
76190,2021,2,24,10
76191,2021,2,24,10
76192,2021,2,24,10
76193,2021,2,24,10
76194,2021,2,24,10
76195,2021,2,24,11
76196,2021,2,24,11
76197,2021,2,24,11
76198,2021,2,24,11
76199,2021,2,24,11
76200,2021,2,24,11
76201,2021,2,24,11
76202,2021,2,24,11
76203,2021,2,24,11
76204,2021,2,24,11
76205,2021,2,24,11
76206,2021,2,24,11
76207,2021,2,24,11
76208,2021,2,24,11
76209,2021,2,24,11
76210,2021,2,24,11
76211,2021,2,24,11
76212,2021,2,24,11
76213,2021,2,24,11
76214,2021,2,24,11
76215,2021,2,24,11
76216,2021,2,24,11
76217,2021,2,24,11
76218,2021,2,24,11
76219,2021,2,24,11
76220,2021,2,24,11
76221,2021,2,24,11
76222,2021,2,24,11
76223,2021,2,24,11
76224,2021,2,24,12
76225,2021,2,24,12
76226,2021,2,24,12
76227,2021,2,24,12
76228,2021,2,24,12
76229,2021,2,24,12
76230,2021,2,24,12
76231,2021,2,24,12
76232,2021,2,24,12
76233,2021,2,24,12
76234,2021,2,24,12
76235,2021,2,24,12
76236,2021,2,24,12
76237,2021,2,24,12
76238,2021,2,24,13
76239,2021,2,24,13
76240,2021,2,24,13
76241,2021,2,24,13
76242,2021,2,24,13
76243,2021,2,24,13
76244,2021,2,24,13
76245,2021,2,24,13
76246,2021,2,24,13
76247,2021,2,24,13
76248,2021,2,24,13
76249,2021,2,24,13
76250,2021,2,24,13
76251,2021,2,24,13
76252,2021,2,24,13
76253,2021,2,24,13
76254,2021,2,24,14
76255,2021,2,24,14
76256,2021,2,24,14
76257,2021,2,24,14
76258,2021,2,24,14
76259,2021,2,24,14
76260,2021,2,24,14
76261,2021,2,24,14
76262,2021,2,24,14
76263,2021,2,24,14
76264,2021,2,24,14
76265,2021,2,24,14
76266,2021,2,24,14
76267,2021,2,24,14
76268,2021,2,24,14
76269,2021,2,24,14
76270,2021,2,24,15
76271,2021,2,24,15
76272,2021,2,24,15
76273,2021,2,24,15
76274,2021,2,24,15
76275,2021,2,24,15
76276,2021,2,24,15
76277,2021,2,24,15
76278,2021,2,24,15
76279,2021,2,24,15
76280,2021,2,24,15
76281,2021,2,24,15
76282,2021,2,24,15
76283,2021,2,24,15
76284,2021,2,24,15
76285,2021,2,24,15
76286,2021,2,24,15
76287,2021,2,24,15
76288,2021,2,24,15
76289,2021,2,24,15
76290,2021,2,24,15
76291,2021,2,24,15
76292,2021,2,24,16
76293,2021,2,24,16
76294,2021,2,24,16
76295,2021,2,24,16
76296,2021,2,24,16
76297,2021,2,24,16
76298,2021,2,24,16
76299,2021,2,24,16
76300,2021,2,24,16
76301,2021,2,24,16
76302,2021,2,24,16
76303,2021,2,24,16
76304,2021,2,24,16
76305,2021,2,24,16
76306,2021,2,24,16
76307,2021,2,24,16
76308,2021,2,24,16
76309,2021,2,24,17
76310,2021,2,24,8
76311,2021,2,24,8
76312,2021,2,24,8
76313,2021,2,24,8
76314,2021,2,24,8
76315,2021,2,24,8
76316,2021,2,24,8
76317,2021,2,24,8
76318,2021,2,24,8
76319,2021,2,24,8
76320,2021,2,24,8
76321,2021,2,24,8
76322,2021,2,24,8
76323,2021,2,24,8
76324,2021,2,24,8
76325,2021,2,24,8
76326,2021,2,24,8
76327,2021,2,24,8
76328,2021,2,24,8
76329,2021,2,24,9
76330,2021,2,24,9
76331,2021,2,24,9
76332,2021,2,24,9
76333,2021,2,24,10
76334,2021,2,24,10
76335,2021,2,24,10
76336,2021,2,24,10
76337,2021,2,24,10
76338,2021,2,24,11
76339,2021,2,24,11
76340,2021,2,24,11
76341,2021,2,24,12
76342,2021,2,24,12
76343,2021,2,24,12
76344,2021,2,24,12
76345,2021,2,24,12
76346,2021,2,24,12
76347,2021,2,24,12
76348,2021,2,24,12
76349,2021,2,24,13
76350,2021,2,24,13
76351,2021,2,24,16
76352,2021,2,24,16
76353,2021,2,24,8
76354,2021,2,24,8
76355,2021,2,24,8
76356,2021,2,24,8
76357,2021,2,24,8
76358,2021,2,24,8
76359,2021,2,24,8
76360,2021,2,24,9
76361,2021,2,24,9
76362,2021,2,24,9
76363,2021,2,24,9
76364,2021,2,24,9
76365,2021,2,24,9
76366,2021,2,24,9
76367,2021,2,24,9
76368,2021,2,24,9
76369,2021,2,24,9
76370,2021,2,24,9
76371,2021,2,24,9
76372,2021,2,24,9
76373,2021,2,24,9
76374,2021,2,24,9
76375,2021,2,24,9
76376,2021,2,24,9
